timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2025-07-31T10:51:40,20250731_1051_model-efficientnet_b2_lr-5e-05_bs-32,1b11180f-6133-4c9f-a615-a62bc4706dc6,21.032767057418823,0.0006075686428530005,2.8886767071320495e-05,42.5,63.692,188.90841579437256,0.000248262549440066,0.00036384339652604527,0.0011026541215807479,0.0017147600675468592,Germany,DEU,north rhine-westphalia,,,Linux-5.15.0-1081-nvidia-x86_64-with-glibc2.35,3.12.11,2.2.2,80,Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz,1,1 x Tesla V100-SXM2-16GB,7.4698,51.4978,503.75577545166016,machine,N
