timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2025-07-31T15:14:14,20250731_1513_model-efficientnet_b2_bs-32,992c5dfd-a050-4273-b044-c64ba7b256d9,67.64804148674011,0.002068023110320659,3.05703323388308e-05,42.5,69.906,188.90841579437256,0.0007985112400518523,0.001491442366317643,0.0035466929850180447,0.00583664659138754,Germany,DEU,north rhine-westphalia,,,Linux-5.15.0-1081-nvidia-x86_64-with-glibc2.35,3.12.11,2.2.2,80,Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz,1,1 x Tesla V100-SXM2-16GB,7.4698,51.4978,503.75577545166016,machine,N
