timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2025-07-31T15:08:43,20250731_1507_model-efficientnet_b2_bs-32,1d1bc4b5-9be2-4690-9bad-48e1279929dd,39.44257712364197,0.0011551581197486855,2.9287085276592668e-05,42.5,69.471,188.90841579437256,0.0004655839136905141,0.0007266020484668018,0.0020680530886042488,0.003260239050761565,Germany,DEU,north rhine-westphalia,,,Linux-5.15.0-1081-nvidia-x86_64-with-glibc2.35,3.12.11,2.2.2,80,Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz,1,1 x Tesla V100-SXM2-16GB,7.4698,51.4978,503.75577545166016,machine,N
